venue,paper_count,avg_citations
wired/wireless internet communications,65,22.953846153846154
wireless algorithms systems and applications,320,18.54375
"wireless algorithms, systems, and applications",59,16.89830508474576
wireless and mobile computing networking and communications,3,4.666666666666667
"wireless and mobile computing, networking and communications",1163,23.002579535683576
wireless and optical communications conference,427,10.15456674473068
wireless and optical communications networks,327,15.238532110091743
wireless communications and networking conference,7784,27.821428571428573
"wireless communications, networking and information security",230,22.082608695652173
wireless mobile and ubiquitous technologies in education,43,33.18604651162791
wireless network security,229,38.13100436681223
wireless on demand network systems and service,199,28.055276381909547
wireless personal multimedia communications,550,17.2
"wireless, mobile and ubiquitous technologies in education",112,23.053571428571427
workflows in support of large scale science,69,27.942028985507246
working conference on reverse engineering,666,45.8978978978979
working conference on virtual enterprises,280,18.9
working ieee ifip conference on software architecture,20,62.75
working ieee/ifip conference on software architecture,444,31.88063063063063
workshop in information security theory and practice,140,22.214285714285715
workshop on algorithms and computation,93,21.408602150537636
workshop on algorithms and data structures,387,33.10077519379845
workshop on algorithms and models for the web graph,109,31.880733944954127
workshop on algorithms and models for the web-graph,27,95.62962962962963
workshop on algorithms in bioinformatics,396,34.55555555555556
workshop on applications of computer vision,1383,33.10050614605929
workshop on applications of signal processing to audio and acoustics,333,20.873873873873872
workshop on approximation and online algorithms,208,27.971153846153847
